qid,entity,domain,kind,decile,pageviews_12m,sitelinks,article_len,in_v1,source,flags
Q19691419,Stanisław Spyra,athletes,real,4,253,1,9522,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q40331770,Włodzimierz Maurer,athletes,real,4,262,1,4068,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q45826565,Aleksander Brydak,athletes,real,5,348,1,6412,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4759724,Andrzej Ujwary,athletes,real,5,457,3,3673,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q117393191,Emilia Kośla,athletes,real,5,456,1,9562,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11717363,Jan Durka,athletes,real,5,344,3,4066,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11724982,Jerzy Lipiński,athletes,real,5,395,6,2523,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2357519,Jerzy Zabielski,athletes,real,5,430,15,8002,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3808565,Joanna Jakimiuk,athletes,real,5,376,8,4843,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11731503,Józef Słowakiewicz,athletes,real,5,339,5,4495,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11736959,Katarzyna Furmaniak,athletes,real,5,379,1,3377,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11737119,Katarzyna Ślifirczyk,athletes,real,5,391,2,7708,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11749347,Krzysztof Kisiel (piłkarz ręczny),athletes,real,5,432,2,3120,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11749478,Krzysztof Maciejewski (piłkarz),athletes,real,5,346,2,2386,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1247123,Maciej Janiak,athletes,real,5,393,2,9095,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11768605,Marek Zalewski (lekkoatleta),athletes,real,5,337,2,4997,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11769379,Marian Filipiuk,athletes,real,5,426,3,3483,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11769550,Marian Markiewicz (1895–1965),athletes,real,5,394,3,13048,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11770600,Marta Makowska,athletes,real,5,449,5,6857,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q25391401,Małgorzata Kozaczuk,athletes,real,5,375,6,3295,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11779033,Michał Modelski,athletes,real,5,407,1,7023,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q104658598,Mirosław Plawgo,athletes,real,5,370,1,3233,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11814001,Paweł Cygnar,athletes,real,5,388,1,5015,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11814018,Paweł Dronia,athletes,real,5,465,7,16282,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11817421,Piotr Drzewiecki (piłkarz),athletes,real,5,400,4,2564,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11818164,Piotr Sękowski,athletes,real,5,439,1,2159,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q274132,Renata Kokowska,athletes,real,5,427,7,4117,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q28672346,Sławomir Kąpiński,athletes,real,5,462,1,4951,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3530976,Tomasz Ciepły,athletes,real,5,400,5,6663,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q117302397,Wiktoria Keller,athletes,real,5,351,1,3543,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q122153,Witold Mokiejewski,athletes,real,5,450,2,3127,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q197887,Wojciech Szkudlarczyk,athletes,real,5,349,5,7621,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16526309,Adam Jabłoński,athletes,real,6,478,2,5302,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16295709,Adrian Dziółko,athletes,real,6,525,8,6898,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q23719125,Anastazja Szoszyna,athletes,real,6,591,6,11496,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11692779,Daniel Górak,athletes,real,6,579,8,3763,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11692980,Dariusz Patalan,athletes,real,6,618,1,2938,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q22344696,Dominik Czubek,athletes,real,6,485,1,4936,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3061688,Ewa Pisiewicz,athletes,real,6,498,3,9779,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1091645,Fabian Pawela,athletes,real,6,512,4,5317,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3806337,Jakub Wojciechowski (koszykarz),athletes,real,6,499,4,11090,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11720476,Janusz Sroka,athletes,real,6,600,2,7282,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11720605,Janusz Świerad,athletes,real,6,584,1,4213,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11725743,Jerzy Zawiślan,athletes,real,6,506,1,6948,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11725775,Jerzy Łucki,athletes,real,6,722,7,13211,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q24430014,Kamil Sokołowski,athletes,real,6,741,1,3944,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11748619,Krystian Szuster,athletes,real,6,679,3,3209,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11749099,Krzysztof Bienias,athletes,real,6,494,2,11761,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11754914,Leszek Bobrzyk,athletes,real,6,752,1,5688,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3078342,Marcin Nowak (lekkoatleta),athletes,real,6,682,8,5210,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q21499666,Marcin Piechowicz,athletes,real,6,486,2,6992,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11768058,Marek Chamielec,athletes,real,6,508,1,2385,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3856367,Michał Płotka,athletes,real,6,488,5,3369,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11779351,Michał Woźnica,athletes,real,6,489,1,6445,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q115961272,Mieczysław Kolasa,athletes,real,6,680,2,8468,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11781762,Mirosław Copija,athletes,real,6,527,3,5040,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11781930,Mirosław Sowiński,athletes,real,6,608,1,3492,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11814116,Paweł Janik (piłkarz),athletes,real,6,624,3,2376,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3417314,Rafał Augustyn (lekkoatleta),athletes,real,6,689,7,13096,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2634048,Tomasz Sokołowski (ur. 1985),athletes,real,6,702,9,2711,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1659689,Torben Piechnik,athletes,real,6,571,19,3006,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q22344695,Wojciech Czerlonko,athletes,real,6,718,3,14797,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q112580191,Anna Zdziebło,athletes,real,7,787,2,3176,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4791671,Arkadiusz Kubik,athletes,real,7,1067,3,3058,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16531587,Bartosz Fraszko,athletes,real,7,1046,3,10929,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3118290,Grzegorz Baran (piłkarz),athletes,real,7,1089,6,19583,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q19694593,Hubert Matynia,athletes,real,7,1177,6,9517,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11720839,Jarosław Giszka,athletes,real,7,887,1,4470,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16485153,Konrad Bajger,athletes,real,7,1326,1,5224,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11753490,Lech Krupiński,athletes,real,7,862,1,4950,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11769373,Marian Einbacher,athletes,real,7,1018,8,5237,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11769483,Marian Kegel,athletes,real,7,1038,5,4035,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11770115,Mariusz Kieca,athletes,real,7,768,3,7014,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16234459,Mateusz Cichocki,athletes,real,7,1017,5,6746,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q18747285,Michał Paluta,athletes,real,7,1191,13,4372,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11779642,Mieczysław Balcer,athletes,real,7,892,3,6213,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1371344,Mirosław Sznaucner,athletes,real,7,1353,10,2689,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q431669,Oscar Lewicki,athletes,real,7,823,28,5276,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q17318981,Patryk Szymański,athletes,real,7,852,1,11419,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3898390,Paweł Zawistowski,athletes,real,7,983,4,4237,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1384180,Piotr Rysiukiewicz,athletes,real,7,1105,14,8090,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q106907022,Piotr Starzyński (piłkarz),athletes,real,7,1232,8,2178,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q24430343,Przemysław Jabłoński,athletes,real,7,777,1,2168,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q19599106,Przemysław Mystkowski,athletes,real,7,800,7,4931,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1366424,Stanisław Grędziński,athletes,real,7,772,16,7652,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2168738,Stanisław Gzil,athletes,real,7,990,4,4139,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3496757,Stanisław Hachorek,athletes,real,7,1235,5,5066,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1285048,Stefan Dryszel,athletes,real,7,829,4,4835,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q169269,Zdzisław Wrona,athletes,real,7,1192,7,4140,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q429150,Łukasz Chyła,athletes,real,7,804,9,5289,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3429740,Łukasz Maszczyk,athletes,real,7,1040,6,8173,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q393003,Żaneta Glanc,athletes,real,7,1262,9,10795,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4679147,Adam Grad,athletes,real,8,1467,5,8791,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3622757,Arkadiusz Aleksander,athletes,real,8,3115,4,7432,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2743133,Grzegorz Lewandowski (piłkarz),athletes,real,8,3666,8,13337,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4348237,Henryk Pielesiak,athletes,real,8,2272,6,4263,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3135314,Hieronim Barczak,athletes,real,8,1989,4,5006,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1676932,Jacek Płachta,athletes,real,8,2017,4,22400,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q14446196,Jan Bianga,athletes,real,8,3064,1,8323,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11718453,Jan Mulak,athletes,real,8,2338,3,9189,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q100961111,Jan Wójcik (ur. 1999),athletes,real,8,3698,1,6376,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3166252,Janusz Sybis,athletes,real,8,3384,5,7876,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11749670,Krzysztof Rześny,athletes,real,8,1483,2,5268,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2057937,Maciej Jankowski (piłkarz),athletes,real,8,2902,9,5549,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11767775,Marcin Rekowski,athletes,real,8,3659,5,16775,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11768577,Marek Wleciałowski,athletes,real,8,2463,3,6216,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q18357912,Mateusz Szwoch,athletes,real,8,2151,10,6549,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q126883056,Michał Chmielewski (pływak),athletes,real,8,2317,7,3008,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11778782,Michał Gębura,athletes,real,8,1932,2,3114,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q19578008,Michał Szromnik,athletes,real,8,2914,5,10533,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q174754,Michał Zieliński (piłkarz),athletes,real,8,2875,6,31883,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q20829592,Mikołaj Witliński,athletes,real,8,2783,4,10481,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q379800,Piotr Giza,athletes,real,8,1824,24,6740,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q443265,Piotr Jegor,athletes,real,8,2896,9,24816,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3905470,Piotr Malarczyk,athletes,real,8,1606,9,20432,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3896451,Radosław Mroczkowski,athletes,real,8,2940,4,11765,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3513717,Tadeusz Nowicki (tenisista),athletes,real,8,1373,7,5355,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q368769,Waldemar Kryger,athletes,real,8,2851,7,6992,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4020624,Wojciech Jarmuż,athletes,real,8,1633,3,7926,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q245326,Zygmunt Hanusik,athletes,real,8,2006,8,5445,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2071050,Łukasz Janoszka,athletes,real,8,3722,7,16749,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q42336732,Łukasz Wolsztyński,athletes,real,8,1746,3,4240,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q350478,Adam Musiał,athletes,real,9,8451,21,12876,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q462602,Grażyna Rabsztyn,athletes,real,9,8625,14,25503,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q24427822,Jarosław Kubicki,athletes,real,9,6596,11,9827,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q125257938,Kacper Meyna,athletes,real,9,21621,3,14555,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2016028,Maciej Stolarczyk,athletes,real,9,10826,8,10940,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q310070,Maciej Żurawski,athletes,real,9,35480,41,21489,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q28672411,Maja Chwalińska,athletes,real,9,674701,23,30909,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q358723,Marcin Gortat,athletes,real,9,129219,36,39638,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q10827785,Marcin Wrona (reżyser),athletes,real,9,18415,13,14400,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1335773,Marcin Żewłakow,athletes,real,9,31638,20,9269,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1607588,Mariusz Czerkawski,athletes,real,9,75139,17,55277,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11772283,Małgorzata Hołub-Kowalik,athletes,real,9,14471,22,34401,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q106482905,Michael Ameyaw,athletes,real,9,23105,8,12584,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q22344713,Michał Rachoń,athletes,real,9,109449,4,45165,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q259768,Natalia Partyka,athletes,real,9,27064,25,14380,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3350477,Olgierd Moskalewicz,athletes,real,9,4643,5,4065,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q131520969,Oskar Pietuszewski,athletes,real,9,189067,14,16062,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16875894,Paweł Bochniewicz,athletes,real,9,12667,13,11737,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16586791,Paweł Raczkowski,athletes,real,9,8207,14,7295,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3924820,Przemysław Zamojski,athletes,real,9,5765,17,17625,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q315141,Rafał Murawski,athletes,real,9,10314,31,26054,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1797617,Rafał Ulatowski,athletes,real,9,4704,6,9534,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3274657,Ryszard Kulesza (piłkarz),athletes,real,9,19139,8,9036,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q201794,Tomasz Frankowski,athletes,real,9,32258,47,88345,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2464769,Tomasz Kupisz,athletes,real,9,10422,13,24835,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q105404664,Weronika Falkowska,athletes,real,9,6034,12,26690,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q188997,Wojciech Szczęsny,athletes,real,9,217894,71,145484,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q335131,Włodzimierz Smolarek,athletes,real,9,39306,37,17050,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q105185781,Xavier Dziekoński,athletes,real,9,6889,6,8467,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q138767,Zygmunt Anczok,athletes,real,9,8001,21,13889,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
,Bagnniki Małe,cities,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
